,cm_dummy,gamedummy,area_kanto,area_keihan,area_tokai,area_keihanshin,age,sex,marry_dummy,job_dummy1,job_dummy2,job_dummy3,job_dummy4,job_dummy5,job_dummy6,job_dummy7,job_dummy8,inc,pmoney,fam_str_dummy1,fam_str_dummy2,fam_str_dummy3,fam_str_dummy4,fam_str_dummy5,child_dummy,T,F1,F2,F3,M1,M2,M3,TVwatch_day,gamesecond,gamecount
8701,1,0,0,1,0,0,44.5,1,1,1,0,0,0,0,0,0,0,549.5,4.0,0,0,1,0,0,1,0,0,0,0,0,1,0,19907.637946000003,0,0
8702,1,0,0,1,0,0,44.5,0,1,0,0,0,0,1,0,0,0,103.0,2.0,0,0,1,0,0,1,0,0,1,0,0,0,0,20164.410567,0,0
8703,1,0,0,0,0,1,34.5,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0,0,1,0,0,1,0,1,0,0,0,0,0,20392.756083,0,0
8704,1,0,0,0,0,1,34.5,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,20543.723094,0,0
8705,1,0,0,1,0,0,44.5,1,1,1,0,0,0,0,0,0,0,449.5,4.0,0,0,1,0,0,1,0,0,0,0,0,1,0,20614.38657,0,0
8706,1,0,0,1,0,0,44.5,0,1,0,0,0,0,1,0,0,0,151.5,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,20639.648121000002,0,0
8707,1,0,0,0,1,0,54.5,0,1,0,0,0,0,1,0,0,0,151.5,2.0,0,0,1,0,0,0,0,0,0,1,0,0,0,20655.446304,0,0
8708,1,0,0,1,0,0,34.5,0,1,0,0,0,0,0,1,0,0,0.0,2.0,0,0,1,0,0,1,0,0,1,0,0,0,0,20694.967991,0,0
8709,1,0,0,1,0,0,54.5,1,1,1,0,0,0,0,0,0,0,800.0,4.0,0,0,1,0,0,1,0,0,0,0,0,0,1,20869.263954,0,0
8710,1,0,1,0,0,0,54.5,1,0,1,0,0,0,0,0,0,0,800.0,17.5,1,0,0,0,0,0,0,0,0,0,0,0,1,20894.13342,0,0
8711,1,0,0,1,0,0,44.5,1,1,0,0,0,1,0,0,0,0,103.0,4.0,0,0,1,0,0,1,0,0,0,0,0,1,0,20983.07424,0,0
8712,1,0,0,1,0,0,44.5,1,0,1,0,0,0,0,0,0,0,549.5,6.5,0,0,1,0,0,0,0,0,0,0,0,1,0,21038.334288,0,0
8713,1,0,0,1,0,0,34.5,0,1,0,0,0,0,1,0,0,0,151.5,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,21065.911403000002,0,0
8714,1,0,0,1,0,0,44.5,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,21152.408496,0,0
8715,1,0,0,1,0,0,44.5,1,1,1,0,0,0,0,0,0,0,649.5,2.0,0,0,1,0,0,1,0,0,0,0,0,1,0,21211.412238999997,0,0
8716,1,0,0,1,0,0,44.5,0,1,0,0,0,0,1,0,0,0,103.0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,21375.213181,0,0
8717,1,0,0,1,0,0,54.5,1,1,1,0,0,0,0,0,0,0,800.0,2.0,0,0,1,0,0,1,0,0,0,0,0,0,1,21430.825957,0,0
8718,1,0,0,1,0,0,44.5,0,1,1,0,0,0,0,0,0,0,249.5,12.5,0,0,1,0,0,1,0,0,1,0,0,0,0,21703.666322999998,0,0
8719,1,0,0,1,0,0,54.5,1,0,1,0,0,0,0,0,0,0,449.5,4.0,1,0,0,0,0,0,0,0,0,0,0,0,1,21759.861832,0,0
8720,1,0,0,0,0,1,60.0,1,1,1,0,0,0,0,0,0,0,249.5,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,21821.328502,0,0
8721,1,0,1,0,0,0,54.5,1,1,1,0,0,0,0,0,0,0,800.0,4.0,0,0,1,0,0,1,0,0,0,0,0,0,1,21893.966763,0,0
8722,1,0,0,1,0,0,44.5,1,1,1,0,0,0,0,0,0,0,249.5,2.0,0,0,1,0,0,1,0,0,0,0,0,1,0,21894.507116,0,0
8723,1,0,0,1,0,0,44.5,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,21944.868672999997,0,0
8724,1,0,0,1,0,0,44.5,1,0,0,0,0,0,1,0,0,0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,21988.958016,0,0
8725,1,0,0,1,0,0,44.5,1,1,0,0,0,0,0,0,0,1,0.0,1.0,0,0,1,0,0,1,0,0,0,0,0,1,0,22235.361691,0,0
8726,1,0,0,1,0,0,34.5,1,0,1,0,0,0,0,0,0,0,249.5,4.0,0,0,1,0,0,0,0,0,0,0,1,0,0,22369.865847,0,0
8727,1,0,0,0,0,1,44.5,0,1,0,0,0,0,1,0,0,0,103.0,2.0,0,0,1,0,0,1,0,0,1,0,0,0,0,22444.513555,0,0
8728,1,0,0,1,0,0,34.5,1,1,1,0,0,0,0,0,0,0,449.5,3.3,0,0,1,0,0,1,0,0,0,0,0,1,0,22687.138346,0,0
8729,1,0,0,1,0,0,54.5,1,1,0,0,1,0,0,0,0,0,349.5,9.0,0,1,0,0,0,0,0,0,0,0,0,0,1,22731.936416,0,0
8730,1,0,0,1,0,0,54.5,1,1,1,0,0,0,0,0,0,0,649.5,2.0,0,0,1,0,0,1,0,0,0,0,0,0,1,22767.766190000002,0,0
8731,1,0,1,0,0,0,54.5,1,1,1,0,0,0,0,0,0,0,749.5,4.0,0,0,1,0,0,0,0,0,0,0,0,0,1,23267.394118,0,0
8732,1,0,0,0,1,0,34.5,0,1,0,0,0,0,1,0,0,0,103.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,23306.906921,0,0
8733,1,0,0,1,0,0,44.5,1,1,1,0,0,0,0,0,0,0,800.0,12.5,0,0,1,0,0,0,0,0,0,0,0,1,0,23490.128488,0,0
8734,1,0,0,1,0,0,44.5,0,1,0,0,0,0,1,0,0,0,151.5,2.0,0,1,0,0,0,0,0,0,1,0,0,0,0,23596.163627,0,0
8735,1,0,0,1,0,0,34.5,0,1,0,0,1,0,0,0,0,0,249.5,4.0,0,1,0,0,0,0,0,1,0,0,0,0,0,23621.553088,0,0
8736,1,0,0,1,0,0,34.5,0,0,0,0,0,0,1,0,0,0,103.0,2.0,1,0,0,0,0,0,0,1,0,0,0,0,0,23630.469169,0,0
8737,1,0,0,1,0,0,34.5,0,0,1,0,0,0,0,0,0,0,449.5,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,23848.7459,0,0
8738,1,0,0,1,0,0,54.5,1,1,1,0,0,0,0,0,0,0,449.5,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,24014.371650999998,0,0
8739,1,0,0,1,0,0,34.5,1,1,1,0,0,0,0,0,0,0,349.5,4.0,0,0,1,0,0,1,0,0,0,0,1,0,0,24059.773188,0,0
8740,1,0,0,1,0,0,34.5,1,1,1,0,0,0,0,0,0,0,549.5,2.0,0,0,1,0,0,1,0,0,0,0,0,1,0,24131.536482,0,0
8741,1,0,0,1,0,0,34.5,1,1,1,0,0,0,0,0,0,0,549.5,2.0,0,0,1,0,0,1,0,0,0,0,0,1,0,24332.381655,0,0
8742,1,0,0,1,0,0,34.5,0,0,0,0,0,0,1,0,0,0,249.5,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,24942.161678,0,0
8743,1,0,0,1,0,0,34.5,0,0,0,0,0,0,1,0,0,0,151.5,1.0,0,0,1,0,0,1,0,1,0,0,0,0,0,25311.064793,0,0
8744,1,0,0,1,0,0,34.5,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,25632.026782,0,0
8745,1,0,0,1,0,0,54.5,1,1,1,0,0,0,0,0,0,0,800.0,9.0,0,1,0,0,0,0,0,0,0,0,0,0,1,26043.690677000002,0,0
8746,1,0,0,1,0,0,34.5,0,0,0,0,1,0,0,0,0,0,151.5,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,26071.329572,0,0
8747,1,0,1,0,0,0,34.5,0,0,0,0,0,0,1,0,0,0,151.5,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,26122.019063,0,0
8748,1,0,0,1,0,0,44.5,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,26196.766293,0,0
8749,1,0,0,0,1,0,44.5,0,1,0,0,0,1,0,0,0,0,103.0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,26652.731485,0,0
8750,1,0,0,1,0,0,34.5,1,0,1,0,0,0,0,0,0,0,249.5,2.0,0,0,1,0,0,0,0,0,0,0,0,1,0,27313.226679000003,0,0
8751,1,0,0,1,0,0,60.0,1,1,0,0,1,0,0,0,0,0,249.5,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,27507.745206,0,0
8752,1,0,0,1,0,0,44.5,1,1,1,0,0,0,0,0,0,0,349.5,2.0,0,1,0,0,0,0,0,0,0,0,0,1,0,28094.666452999998,0,0
8753,1,0,0,0,0,1,44.5,1,0,1,0,0,0,0,0,0,0,249.5,20.0,1,0,0,0,0,0,0,0,0,0,0,1,0,28881.748712,0,0
8754,1,0,0,1,0,0,44.5,1,1,1,0,0,0,0,0,0,0,749.5,4.0,0,0,1,0,0,1,0,0,0,0,0,1,0,28910.418586,0,0
8755,1,0,0,1,0,0,60.0,1,1,0,0,0,0,1,0,0,0,449.5,6.5,0,0,1,0,0,1,0,0,0,0,0,0,1,29655.414360000002,0,0
8756,1,0,0,1,0,0,44.5,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,29917.64142,0,0
8757,1,0,0,1,0,0,44.5,1,1,1,0,0,0,0,0,0,0,800.0,4.0,0,0,1,0,0,1,0,0,0,0,0,1,0,29967.714661,0,0
8758,1,0,0,1,0,0,44.5,1,1,1,0,0,0,0,0,0,0,349.5,2.0,0,0,1,0,0,0,0,0,0,0,0,1,0,30156.041114999996,0,0
8759,1,0,0,1,0,0,44.5,1,0,1,0,0,0,0,0,0,0,649.5,9.0,1,0,0,0,0,0,0,0,0,0,0,1,0,30525.275975,0,0
8760,1,0,0,1,0,0,54.5,0,1,0,0,0,0,1,0,0,0,103.0,1.0,0,0,1,0,0,1,0,0,0,1,0,0,0,30579.538267,0,0
8761,1,0,0,0,0,1,44.5,1,1,1,0,0,0,0,0,0,0,649.5,2.0,0,0,1,0,0,1,0,0,0,0,0,1,0,30642.515652,0,0
8762,1,0,0,0,0,1,34.5,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,31142.196937,0,0
8763,1,0,0,1,0,0,54.5,1,1,1,0,0,0,0,0,0,0,800.0,2.0,0,0,1,0,0,1,0,0,0,0,0,0,1,31478.418204,0,0
8764,1,0,1,0,0,0,54.5,1,1,0,0,0,0,0,0,0,1,0.0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,1,31762.651016000003,0,0
8765,1,0,0,1,0,0,44.5,1,1,1,0,0,0,0,0,0,0,449.5,1.0,0,0,1,0,0,1,0,0,0,0,0,1,0,32009.845276,0,0
8766,1,0,0,1,0,0,34.5,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,33020.791895,0,0
8767,1,0,0,1,0,0,34.5,1,0,1,0,0,0,0,0,0,0,649.5,4.0,1,0,0,0,0,0,0,0,0,0,0,1,0,33402.817572,0,0
8768,1,0,0,1,0,0,24.5,0,1,1,0,0,0,0,0,0,0,349.5,6.5,0,1,0,0,0,0,0,1,0,0,0,0,0,33845.992168000004,0,0
8769,1,0,0,0,1,0,54.5,0,1,0,0,0,0,1,0,0,0,103.0,3.3,0,1,0,0,0,0,0,0,0,1,0,0,0,33910.77104,0,0
8770,1,0,0,1,0,0,44.5,1,1,1,0,0,0,0,0,0,0,800.0,4.0,0,0,0,1,0,1,0,0,0,0,0,1,0,34305.250972,0,0
8771,1,0,0,1,0,0,24.5,0,0,1,0,0,0,0,0,0,0,800.0,20.0,0,0,0,0,1,0,0,1,0,0,0,0,0,34872.563432,0,0
8772,1,0,0,1,0,0,60.0,1,1,0,0,1,0,0,0,0,0,449.5,4.0,0,0,1,0,0,1,0,0,0,0,0,0,1,35480.96216,0,0
8773,1,0,0,1,0,0,44.5,1,1,1,0,0,0,0,0,0,0,800.0,4.0,0,0,1,0,0,1,0,0,0,0,0,1,0,36173.478716000005,0,0
8774,1,0,0,1,0,0,44.5,0,1,0,0,0,0,0,1,0,0,0.0,2.0,0,1,0,0,0,0,0,0,1,0,0,0,0,36465.706429000005,0,0
8775,1,0,0,1,0,0,44.5,0,1,0,0,0,0,0,1,0,0,0.0,2.0,0,0,1,0,0,1,0,0,1,0,0,0,0,38253.320673,0,0
8776,1,0,0,1,0,0,54.5,1,1,1,0,0,0,0,0,0,0,800.0,4.0,0,0,1,0,0,0,0,0,0,0,0,0,1,40888.778210000004,0,0
8777,1,0,0,1,0,0,44.5,1,1,1,0,0,0,0,0,0,0,649.5,1.0,0,0,1,0,0,1,0,0,0,0,0,1,0,42663.357222000006,0,0
8778,1,0,0,0,0,1,24.5,0,0,0,0,0,0,1,0,0,0,103.0,6.5,0,0,1,0,0,0,0,1,0,0,0,0,0,45326.969941,0,0
8779,1,0,1,0,0,0,44.5,1,0,0,0,0,0,1,0,0,0,151.5,4.0,0,0,1,0,0,0,0,0,0,0,0,1,0,49033.357671,0,0
8780,1,0,0,1,0,0,44.5,1,0,0,0,1,0,0,0,0,0,449.5,4.0,1,0,0,0,0,0,0,0,0,0,0,1,0,31.338821605,0,0
8781,1,0,1,0,0,0,44.5,1,1,0,1,0,0,0,0,0,0,103.0,4.0,0,1,0,0,0,0,0,0,0,0,0,1,0,52.215451648,0,0
8782,1,0,0,1,0,0,34.5,1,0,0,0,0,1,0,0,0,0,151.5,2.0,0,0,1,0,0,0,0,0,0,0,1,0,0,147.53977469,0,0
8783,1,0,0,1,0,0,44.5,1,0,0,0,0,0,0,0,0,1,0.0,2.0,0,0,1,0,0,0,0,0,0,0,0,1,0,383.31363684,0,0
8784,1,0,0,1,0,0,44.5,0,0,1,0,0,0,0,0,0,0,549.5,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,536.2402293,0,0
8785,1,0,0,1,0,0,34.5,1,0,1,0,0,0,0,0,0,0,249.5,4.0,1,0,0,0,0,0,0,0,0,0,0,1,0,544.27847737,0,0
8786,1,0,0,1,0,0,34.5,0,1,0,0,0,0,1,0,0,0,103.0,2.0,0,0,1,0,0,1,0,0,1,0,0,0,0,566.93749407,0,0
8787,1,0,0,0,0,1,54.5,0,1,0,0,0,0,1,0,0,0,103.0,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,687.90385548,0,0
8788,1,0,0,1,0,0,44.5,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,731.96280847,0,0
8789,1,0,0,1,0,0,34.5,1,1,0,1,0,0,0,0,0,0,349.5,6.5,1,0,0,0,0,0,0,0,0,0,0,1,0,740.13647241,0,0
8790,1,0,0,1,0,0,24.5,1,1,1,0,0,0,0,0,0,0,449.5,2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,741.8401190000001,0,0
8791,1,0,0,1,0,0,24.5,1,0,0,0,1,0,0,0,0,0,249.5,2.0,1,0,0,0,0,0,0,0,0,0,1,0,0,804.29163309,0,0
8792,1,0,0,1,0,0,44.5,0,0,0,1,0,0,0,0,0,0,151.5,0.0,0,0,1,0,0,1,0,0,1,0,0,0,0,825.55297564,0,0
8793,1,0,0,1,0,0,44.5,1,1,0,0,1,0,0,0,0,0,103.0,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0,826.74174239,0,0
8794,1,0,0,1,0,0,44.5,1,1,1,0,0,0,0,0,0,0,749.5,4.0,0,0,1,0,0,0,0,0,0,0,0,1,0,831.92650524,0,0
8795,1,0,0,1,0,0,44.5,1,1,1,0,0,0,0,0,0,0,249.5,1.0,0,0,0,1,0,0,0,0,0,0,0,1,0,893.49685886,0,0
8796,1,0,0,1,0,0,24.5,1,0,1,0,0,0,0,0,0,0,349.5,6.5,0,0,1,0,0,0,0,0,0,0,1,0,0,983.9053333999999,0,0
8797,1,0,1,0,0,0,44.5,1,1,1,0,0,0,0,0,0,0,549.5,4.0,0,0,1,0,0,1,0,0,0,0,0,1,0,1037.8783409,0,0
8798,1,0,1,0,0,0,34.5,1,1,1,0,0,0,0,0,0,0,449.5,4.0,0,0,1,0,0,1,0,0,0,0,0,1,0,1037.1364654,0,0
8799,1,0,0,1,0,0,34.5,0,1,1,0,0,0,0,0,0,0,349.5,1.0,0,0,0,1,0,1,0,0,1,0,0,0,0,1067.4477949,0,0
8800,1,0,0,1,0,0,54.5,1,1,0,1,0,0,0,0,0,0,349.5,2.0,0,0,1,0,0,1,0,0,0,0,0,0,1,1132.4002710999998,0,0
8801,1,0,1,0,0,0,24.5,0,1,1,0,0,0,0,0,0,0,549.5,20.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1173.6310352,0,0
8802,1,0,0,1,0,0,24.5,1,0,0,0,1,0,0,0,0,0,349.5,6.5,1,0,0,0,0,0,0,0,0,0,1,0,0,1197.5984913,0,0
8803,1,0,0,1,0,0,44.5,1,0,0,0,1,0,0,0,0,0,151.5,2.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1320.9935243,0,0
8804,1,0,0,1,0,0,19.0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0,0,1,0,0,1,1,0,0,0,0,0,0,1525.2925300999998,0,0
8805,1,0,0,1,0,0,54.5,0,0,1,0,0,0,0,0,0,0,649.5,9.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1527.2296329,0,0
8806,1,0,1,0,0,0,24.5,1,0,0,0,0,0,0,0,1,0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1592.4476359,0,0
8807,1,0,0,1,0,0,24.5,1,0,1,0,0,0,0,0,0,0,249.5,6.5,0,0,1,0,0,0,0,0,0,0,1,0,0,1615.3347245999998,0,0
8808,1,0,0,1,0,0,34.5,0,0,1,0,0,0,0,0,0,0,151.5,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1652.6582761,0,0
8809,1,0,0,1,0,0,24.5,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1660.3440504,0,0
8810,1,0,0,1,0,0,34.5,1,0,1,0,0,0,0,0,0,0,549.5,6.5,1,0,0,0,0,0,0,0,0,0,0,1,0,1741.8284235999997,0,0
8811,1,0,0,1,0,0,34.5,1,0,1,0,0,0,0,0,0,0,649.5,4.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1906.3005045000002,0,0
8812,1,0,0,1,0,0,34.5,1,1,1,0,0,0,0,0,0,0,649.5,2.0,0,0,1,0,0,1,0,0,0,0,0,1,0,2060.7969348,0,0
8813,1,0,0,1,0,0,44.5,1,1,1,0,0,0,0,0,0,0,349.5,2.0,0,0,1,0,0,1,0,0,0,0,0,1,0,2078.3022035,0,0
8814,1,0,0,1,0,0,24.5,0,1,1,0,0,0,0,0,0,0,349.5,2.0,0,1,0,0,0,0,0,1,0,0,0,0,0,2103.5744664999997,0,0
8815,1,0,0,0,1,0,34.5,0,1,0,0,0,0,1,0,0,0,103.0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,2102.0437027,0,0
8816,1,0,0,0,0,1,24.5,1,0,0,0,0,0,0,0,1,0,0.0,4.0,1,0,0,0,0,0,0,0,0,0,1,0,0,2111.4545224,0,0
8817,1,0,0,1,0,0,44.5,1,0,1,0,0,0,0,0,0,0,449.5,9.0,1,0,0,0,0,0,0,0,0,0,0,1,0,2128.4474937,0,0
8818,1,0,0,1,0,0,34.5,0,1,1,0,0,0,0,0,0,0,349.5,2.0,0,0,1,0,0,1,0,0,1,0,0,0,0,2142.0701304,0,0
8819,1,0,1,0,0,0,24.5,1,0,1,0,0,0,0,0,0,0,349.5,17.5,0,0,1,0,0,0,0,0,0,0,1,0,0,2213.3610097,0,0
8820,1,0,0,1,0,0,44.5,1,0,1,0,0,0,0,0,0,0,449.5,4.0,0,0,1,0,0,0,0,0,0,0,0,1,0,2214.192977,0,0
8821,1,0,0,1,0,0,44.5,0,1,0,0,0,0,1,0,0,0,151.5,4.0,0,0,1,0,0,1,0,0,1,0,0,0,0,2302.56814,0,0
8822,1,0,0,1,0,0,44.5,0,1,1,0,0,0,0,0,0,0,549.5,2.0,0,0,1,0,0,1,0,0,1,0,0,0,0,2331.8056285000002,0,0
8823,1,0,0,1,0,0,44.5,0,1,0,0,0,0,0,1,0,0,0.0,0.0,0,0,1,0,0,1,0,0,1,0,0,0,0,2357.759535,0,0
8824,1,0,1,0,0,0,44.5,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,2365.9400776,0,0
8825,1,0,0,1,0,0,24.5,0,0,0,0,0,0,0,0,1,0,0.0,4.0,0,0,1,0,0,0,0,1,0,0,0,0,0,2408.0632262,0,0
8826,1,0,0,1,0,0,24.5,0,1,1,0,0,0,0,0,0,0,449.5,2.0,0,1,0,0,0,0,0,1,0,0,0,0,0,2527.112175,0,0
8827,1,0,0,1,0,0,24.5,0,1,0,0,0,0,0,1,0,0,0.0,2.0,0,0,1,0,0,1,0,1,0,0,0,0,0,2533.0638915,0,0
8828,1,0,0,1,0,0,34.5,0,0,0,0,0,1,0,0,0,0,103.0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,2621.1718313,0,0
8829,1,0,0,1,0,0,44.5,1,1,1,0,0,0,0,0,0,0,649.5,4.0,0,0,1,0,0,1,0,0,0,0,0,1,0,2643.1192266,0,0
8830,1,0,1,0,0,0,34.5,0,1,0,0,0,0,1,0,0,0,103.0,2.0,0,0,1,0,0,1,0,0,1,0,0,0,0,2668.6250159,0,0
8831,1,0,0,1,0,0,44.5,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,2727.13176,0,0
8832,1,0,1,0,0,0,19.0,0,0,0,0,0,0,0,0,1,0,0.0,4.0,1,0,0,0,0,0,1,0,0,0,0,0,0,2730.5897655000003,0,0
8833,1,0,1,0,0,0,24.5,0,1,0,0,0,0,0,1,0,0,0.0,4.0,0,1,0,0,0,0,0,1,0,0,0,0,0,2738.6688320999997,0,0
8834,1,0,0,1,0,0,54.5,1,1,1,0,0,0,0,0,0,0,800.0,4.0,0,0,1,0,0,1,0,0,0,0,0,0,1,2762.2023116,0,0
8835,1,0,1,0,0,0,44.5,1,1,1,0,0,0,0,0,0,0,449.5,2.0,0,0,1,0,0,1,0,0,0,0,0,1,0,2777.9708886999997,0,0
8836,1,0,0,1,0,0,54.5,1,1,1,0,0,0,0,0,0,0,749.5,4.0,0,0,1,0,0,1,0,0,0,0,0,0,1,2792.5203156999996,0,0
8837,1,0,1,0,0,0,44.5,1,1,0,1,0,0,0,0,0,0,349.5,2.0,0,1,0,0,0,0,0,0,0,0,0,1,0,2877.1345546999996,0,0
8838,1,0,0,1,0,0,24.5,1,0,1,0,0,0,0,0,0,0,249.5,2.0,1,0,0,0,0,0,0,0,0,0,1,0,0,2899.7200538,0,0
8839,1,0,0,1,0,0,34.5,1,0,1,0,0,0,0,0,0,0,449.5,9.0,1,0,0,0,0,0,0,0,0,0,0,1,0,2953.1227289999997,0,0
8840,1,0,0,1,0,0,44.5,1,1,0,1,0,0,0,0,0,0,103.0,2.0,0,1,0,0,0,0,0,0,0,0,0,1,0,3002.5645163000004,0,0
8841,1,0,0,1,0,0,34.5,0,1,0,0,0,0,1,0,0,0,103.0,1.0,0,0,1,0,0,1,0,1,0,0,0,0,0,3054.0970855,0,0
8842,1,0,0,1,0,0,34.5,1,1,1,0,0,0,0,0,0,0,800.0,4.0,0,1,0,0,0,0,0,0,0,0,0,1,0,3067.2616864,0,0
8843,1,0,1,0,0,0,34.5,1,0,1,0,0,0,0,0,0,0,349.5,4.0,0,0,1,0,0,0,0,0,0,0,0,1,0,3095.7422176,0,0
8844,1,0,0,1,0,0,44.5,0,1,0,0,0,0,1,0,0,0,103.0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,3101.9033138,0,0
8845,1,0,0,1,0,0,44.5,0,1,1,0,0,0,0,0,0,0,449.5,9.0,0,1,0,0,0,0,0,0,1,0,0,0,0,3105.5937199,0,0
8846,1,0,0,1,0,0,24.5,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0,0,1,0,0,1,0,1,0,0,0,0,0,3163.3357652,0,0
8847,1,0,0,1,0,0,54.5,1,1,1,0,0,0,0,0,0,0,749.5,4.0,0,0,1,0,0,0,0,0,0,0,0,0,1,3164.8753426,0,0
8848,1,0,0,1,0,0,54.5,1,1,1,0,0,0,0,0,0,0,649.5,6.5,0,0,1,0,0,1,0,0,0,0,0,0,1,3221.4802376,0,0
8849,1,0,0,1,0,0,44.5,0,1,1,0,0,0,0,0,0,0,249.5,2.0,0,1,0,0,0,0,0,0,1,0,0,0,0,3226.3165048,0,0
8850,1,0,1,0,0,0,54.5,0,0,0,0,1,0,0,0,0,0,151.5,1.0,0,0,1,0,0,0,0,0,0,1,0,0,0,3265.2651760000003,0,0
8851,1,0,1,0,0,0,54.5,1,0,0,0,0,0,0,0,0,1,0.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,3283.7200212,0,0
8852,1,0,1,0,0,0,34.5,0,1,1,0,0,0,0,0,0,0,349.5,4.0,0,1,0,0,0,0,0,1,0,0,0,0,0,3305.4053155,0,0
8853,1,0,0,1,0,0,44.5,0,1,1,0,0,0,0,0,0,0,249.5,2.0,0,0,0,1,0,1,0,0,1,0,0,0,0,3358.0305452,0,0
8854,1,0,0,1,0,0,44.5,0,1,1,0,0,0,0,0,0,0,349.5,4.0,0,0,1,0,0,1,0,0,1,0,0,0,0,3366.7891104,0,0
8855,1,0,1,0,0,0,44.5,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,3385.1848331999995,0,0
8856,1,0,0,1,0,0,44.5,0,1,0,0,0,0,1,0,0,0,103.0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,3412.8767574000003,0,0
8857,1,0,0,0,1,0,34.5,0,1,0,0,0,0,1,0,0,0,103.0,1.0,0,0,1,0,0,1,0,1,0,0,0,0,0,3462.6988422,0,0
8858,1,0,0,1,0,0,44.5,0,1,1,0,0,0,0,0,0,0,449.5,2.0,0,0,1,0,0,1,0,0,1,0,0,0,0,3513.604379,0,0
8859,1,0,0,1,0,0,60.0,1,1,0,0,0,0,0,0,0,1,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,3562.0757823,0,0
8860,1,0,0,0,1,0,24.5,1,0,0,0,0,0,0,0,1,0,0.0,2.0,0,0,0,1,0,0,0,0,0,0,1,0,0,3591.6486272,0,0
8861,1,0,0,1,0,0,44.5,1,1,1,0,0,0,0,0,0,0,449.5,4.0,0,0,1,0,0,1,0,0,0,0,0,1,0,3624.4853581,0,0
8862,1,0,0,1,0,0,34.5,0,1,0,0,1,0,0,0,0,0,249.5,2.0,0,1,0,0,0,0,0,0,1,0,0,0,0,3748.1435798,0,0
8863,1,0,0,1,0,0,44.5,0,1,0,0,1,0,0,0,0,0,103.0,4.0,0,0,1,0,0,1,0,0,1,0,0,0,0,3772.7300219000003,0,0
8864,1,0,0,1,0,0,34.5,1,1,1,0,0,0,0,0,0,0,649.5,2.0,0,0,1,0,0,1,0,0,0,0,0,1,0,3785.5288668000007,0,0
