,treat,age,edu,black,hispanic,married,nodegree,re74,re75,re78
2231,0.0,53.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2232,0.0,48.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2233,0.0,31.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2234,0.0,42.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2235,0.0,54.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2236,0.0,50.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2237,0.0,48.0,6.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
2238,0.0,22.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,16846.083
2239,0.0,41.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2240,0.0,41.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2241,0.0,45.0,9.0,0.0,0.0,1.0,1.0,0.0,313.30645,4063.7481
2242,0.0,21.0,8.0,1.0,0.0,0.0,1.0,0.0,895.16129,2305.2535
2243,0.0,46.0,8.0,0.0,0.0,1.0,1.0,0.0,8951.6129,0.0
2244,0.0,46.0,8.0,0.0,0.0,1.0,1.0,0.0,8951.6129,0.0
2245,0.0,21.0,11.0,1.0,0.0,0.0,1.0,0.0,9846.7742,5615.361
2246,0.0,53.0,8.0,0.0,0.0,1.0,1.0,0.0,14322.581,0.0
2247,0.0,53.0,6.0,0.0,0.0,1.0,1.0,0.0,17187.096999999998,45809.524000000005
2248,0.0,34.0,11.0,0.0,0.0,1.0,1.0,0.0,19693.548,14777.266000000001
2249,0.0,49.0,9.0,0.0,0.0,1.0,1.0,0.0,21483.871,69453.149
2250,0.0,28.0,11.0,0.0,0.0,1.0,1.0,0.0,62661.29,118218.13
2251,0.0,43.0,3.0,1.0,0.0,1.0,1.0,17.633401,0.0,0.0
2252,0.0,52.0,6.0,1.0,0.0,1.0,1.0,235.11202000000003,1246.0645,1477.7266
2253,0.0,54.0,8.0,0.0,0.0,1.0,1.0,293.89002,537.09677,295.54531000000003
2254,0.0,52.0,7.0,1.0,0.0,0.0,1.0,293.89002,5012.9032,0.0
2255,0.0,29.0,11.0,1.0,0.0,1.0,1.0,783.70672,0.0,23643.625
2256,0.0,37.0,9.0,0.0,0.0,0.0,1.0,940.4480699999999,3544.8387,1152.6267
2257,0.0,38.0,2.0,0.0,0.0,0.0,1.0,1077.5967,6266.129,2955.4531
2258,0.0,20.0,10.0,0.0,0.0,0.0,1.0,1381.2831,3523.3548,9309.6774
2259,0.0,31.0,6.0,1.0,0.0,0.0,1.0,1410.6721,555.0,16059.931999999999
2260,0.0,23.0,10.0,1.0,0.0,0.0,1.0,1469.4501,5370.9677,0.0
2261,0.0,19.0,11.0,1.0,0.0,0.0,1.0,1567.4134,0.0,0.0
2262,0.0,20.0,11.0,0.0,0.0,1.0,1.0,1567.4134,3222.5806,2955.4531
2263,0.0,35.0,9.0,1.0,0.0,0.0,1.0,1567.4134,5370.9677,5910.9063
2264,0.0,21.0,10.0,1.0,0.0,0.0,1.0,1567.4134,8145.9677,8275.2688
2265,0.0,41.0,8.0,1.0,0.0,1.0,1.0,1716.3177,8378.7097,7388.6329
2266,0.0,41.0,8.0,1.0,0.0,1.0,1.0,1716.3177,8378.7097,7388.6329
2267,0.0,42.0,8.0,0.0,0.0,1.0,1.0,1763.3401,0.0,8866.3594
2268,0.0,42.0,8.0,0.0,0.0,1.0,1.0,1763.3401,0.0,8866.3594
2269,0.0,20.0,8.0,1.0,0.0,0.0,1.0,1880.8961,3652.2581,1018.1536
2270,0.0,30.0,9.0,1.0,0.0,0.0,1.0,1959.2668,162.91935,16809.14
2271,0.0,29.0,10.0,1.0,0.0,0.0,1.0,2037.6375,2685.4839,0.0
2272,0.0,22.0,11.0,1.0,0.0,0.0,1.0,2351.1202,0.0,879.24731
2273,0.0,25.0,10.0,1.0,0.0,0.0,1.0,2838.9776,5370.9677,11437.604
2274,0.0,20.0,8.0,1.0,0.0,0.0,1.0,2938.9002,1838.6613,1226.5131
2275,0.0,55.0,7.0,0.0,0.0,0.0,1.0,2938.9002,8342.9032,0.0
2276,0.0,20.0,10.0,0.0,0.0,0.0,1.0,2938.9002,8951.6129,10344.086
2277,0.0,40.0,4.0,1.0,0.0,0.0,1.0,2962.4114,1933.5484,1034.4086
2278,0.0,52.0,0.0,0.0,0.0,1.0,1.0,3134.8269,0.0,295.54531000000003
2279,0.0,22.0,9.0,1.0,0.0,0.0,1.0,3134.8269,4345.1129,13299.538999999999
2280,0.0,24.0,10.0,1.0,0.0,0.0,1.0,3152.4603,3902.9032,7447.7419
2281,0.0,19.0,11.0,0.0,0.0,0.0,1.0,3221.0346,12532.258,14777.266000000001
2282,0.0,51.0,7.0,0.0,0.0,1.0,1.0,3291.5682,8951.6129,0.0
2283,0.0,19.0,6.0,1.0,0.0,0.0,1.0,3526.6802,0.0,0.0
2284,0.0,50.0,10.0,1.0,0.0,1.0,1.0,3526.6802,0.0,0.0
2285,0.0,23.0,11.0,0.0,1.0,0.0,1.0,3526.6802,2685.4839,8127.4962
2286,0.0,38.0,3.0,1.0,0.0,1.0,1.0,3722.6069,5729.0323,17732.718999999997
2287,0.0,38.0,3.0,1.0,0.0,1.0,1.0,3722.6069,5729.0323,17732.718999999997
2288,0.0,20.0,11.0,0.0,0.0,0.0,1.0,3844.0815,9846.7742,13299.538999999999
2289,0.0,43.0,10.0,1.0,0.0,1.0,1.0,3918.5336,2148.3871,0.0
2290,0.0,30.0,6.0,1.0,0.0,1.0,1.0,3918.5336,3401.6129,4433.1797
2291,0.0,35.0,10.0,1.0,0.0,1.0,1.0,3918.5336,3795.4839,7802.3963
2292,0.0,35.0,10.0,1.0,0.0,1.0,1.0,3918.5336,3795.4839,7802.3963
2293,0.0,35.0,10.0,1.0,0.0,1.0,1.0,3918.5336,3795.4839,7802.3963
2294,0.0,40.0,10.0,0.0,0.0,1.0,1.0,3918.5336,4833.871,7248.2488
2295,0.0,44.0,11.0,1.0,0.0,1.0,1.0,3918.5336,5370.9677,2955.4531
2296,0.0,23.0,10.0,1.0,0.0,0.0,1.0,3918.5336,7161.2903,6649.7696
2297,0.0,41.0,8.0,1.0,0.0,1.0,1.0,3918.5336,11171.613000000001,5910.9063
2298,0.0,39.0,5.0,1.0,0.0,1.0,1.0,4051.7637,13427.419,14629.493
2299,0.0,39.0,5.0,1.0,0.0,1.0,1.0,4051.7637,13427.419,14629.493
2300,0.0,39.0,5.0,1.0,0.0,1.0,1.0,4051.7637,13427.419,14629.493
2301,0.0,25.0,11.0,1.0,0.0,0.0,1.0,4055.6823,11637.097,0.0
2302,0.0,19.0,11.0,0.0,0.0,0.0,1.0,4114.4603,4654.8387,8570.8141
2303,0.0,23.0,6.0,0.0,0.0,1.0,1.0,4114.4603,7161.2903,8127.4962
2304,0.0,38.0,9.0,1.0,0.0,1.0,1.0,4228.0978,7941.871,11245.499
2305,0.0,50.0,9.0,1.0,0.0,1.0,1.0,4333.8982,7469.2258,6383.7788
2306,0.0,18.0,11.0,0.0,0.0,0.0,1.0,4351.5316,32270.565,2364.3625
2307,0.0,22.0,11.0,1.0,0.0,1.0,1.0,4449.4949,6187.3548,14570.383999999998
2308,0.0,19.0,10.0,1.0,0.0,0.0,1.0,4702.2403,3437.4194,2364.3625
2309,0.0,25.0,10.0,1.0,0.0,1.0,1.0,4702.2403,4282.4516,4947.4286
2310,0.0,47.0,6.0,1.0,0.0,1.0,1.0,4702.2403,4296.7742,13481.3
2311,0.0,47.0,4.0,0.0,0.0,1.0,1.0,4702.2403,8593.5484,24641.091
2312,0.0,51.0,7.0,0.0,0.0,1.0,1.0,4702.2403,8951.6129,11082.948999999999
2313,0.0,19.0,9.0,0.0,0.0,1.0,1.0,4858.9817,6087.0968,10639.631000000001
2314,0.0,24.0,8.0,1.0,0.0,1.0,1.0,4898.167,5370.9677,8127.4962
2315,0.0,19.0,10.0,0.0,0.0,0.0,1.0,5094.0937,4296.7742,14777.266000000001
2316,0.0,44.0,11.0,1.0,0.0,0.0,1.0,5172.4644,6266.129,0.0
2317,0.0,52.0,8.0,0.0,0.0,1.0,1.0,5290.0204,0.0,6797.5422
2318,0.0,20.0,9.0,0.0,0.0,1.0,1.0,5387.9837,8951.6129,13299.538999999999
2319,0.0,24.0,11.0,1.0,0.0,1.0,1.0,5427.169,0.0,1329.9539
2320,0.0,19.0,11.0,1.0,0.0,1.0,1.0,5485.947,7590.9677,11348.94
2321,0.0,22.0,11.0,1.0,0.0,0.0,1.0,5485.947,13427.419,8866.3594
2322,0.0,30.0,6.0,1.0,0.0,1.0,1.0,5681.8737,0.0,0.0
2323,0.0,50.0,10.0,1.0,0.0,1.0,1.0,5681.8737,0.0,0.0
2324,0.0,20.0,8.0,0.0,0.0,0.0,1.0,5681.8737,3584.2258,7240.8602
2325,0.0,26.0,8.0,1.0,0.0,1.0,1.0,5681.8737,4296.7742,7093.0876
2326,0.0,46.0,6.0,1.0,0.0,0.0,1.0,5838.6151,9678.4839,7873.3272
2327,0.0,38.0,10.0,1.0,0.0,1.0,1.0,5877.8004,0.0,0.0
2328,0.0,25.0,8.0,0.0,0.0,1.0,1.0,5877.8004,0.0,8866.3594
2329,0.0,24.0,9.0,1.0,0.0,0.0,1.0,5877.8004,5370.9677,13299.538999999999
2330,0.0,55.0,3.0,1.0,0.0,1.0,1.0,5877.8004,5370.9677,4137.6344
2331,0.0,40.0,5.0,1.0,0.0,1.0,1.0,5877.8004,5370.9677,22165.898999999998
2332,0.0,25.0,9.0,1.0,0.0,1.0,1.0,5877.8004,6266.129,12560.676000000001
2333,0.0,43.0,7.0,1.0,0.0,1.0,1.0,5877.8004,6815.7581,295.54531000000003
2334,0.0,18.0,11.0,1.0,0.0,0.0,1.0,5877.8004,6932.129,9457.4501
2335,0.0,28.0,7.0,1.0,0.0,1.0,1.0,5877.8004,8142.3871,1477.7266
2336,0.0,52.0,4.0,1.0,0.0,1.0,1.0,5877.8004,11637.097,22165.898999999998
2337,0.0,22.0,8.0,1.0,0.0,1.0,1.0,5877.8004,12030.968,857.08141
2338,0.0,34.0,7.0,1.0,0.0,1.0,1.0,5877.8004,12532.258,14777.266000000001
2339,0.0,25.0,9.0,0.0,0.0,0.0,1.0,5877.8004,13427.419,12117.358
2340,0.0,43.0,10.0,0.0,0.0,1.0,1.0,5877.8004,17903.226000000002,20688.172
2341,0.0,31.0,9.0,1.0,0.0,1.0,1.0,6024.7454,5621.6129,10196.313
2342,0.0,27.0,8.0,1.0,0.0,0.0,1.0,6269.6538,6624.1935,7388.6329
2343,0.0,22.0,11.0,0.0,0.0,1.0,1.0,6442.0692,5818.5484,2216.5899
2344,0.0,32.0,11.0,1.0,0.0,1.0,1.0,6524.3585,0.0,930.96774
2345,0.0,49.0,5.0,1.0,0.0,0.0,1.0,6583.1365,5729.0323,12560.676000000001
2346,0.0,55.0,8.0,0.0,0.0,1.0,1.0,6661.5071,3820.5484,4255.8525
2347,0.0,20.0,11.0,0.0,0.0,1.0,1.0,6661.5071,5370.9677,1182.1813
2348,0.0,33.0,8.0,1.0,0.0,1.0,1.0,6661.5071,8579.2258,9169.2934
2349,0.0,22.0,11.0,0.0,0.0,1.0,1.0,6802.5743,1790.3226,7388.6329
2350,0.0,26.0,8.0,1.0,0.0,1.0,1.0,6857.4338,3580.6452,1994.9309
2351,0.0,20.0,10.0,1.0,0.0,1.0,1.0,6857.4338,6831.871,9457.4501
2352,0.0,45.0,2.0,0.0,1.0,1.0,1.0,6857.4338,7161.2903,4433.1797
2353,0.0,45.0,8.0,1.0,0.0,1.0,1.0,6857.4338,9537.0484,9408.6851
2354,0.0,33.0,11.0,1.0,0.0,1.0,1.0,6857.4338,11637.097,0.0
2355,0.0,41.0,3.0,1.0,0.0,1.0,1.0,6990.664,3222.5806,9497.3487
2356,0.0,25.0,7.0,1.0,0.0,1.0,1.0,7131.7312,10741.935,8866.3594
2357,0.0,35.0,11.0,1.0,0.0,1.0,1.0,7335.4949,8557.7419,7388.6329
2358,0.0,35.0,11.0,1.0,0.0,1.0,1.0,7335.4949,8557.7419,7388.6329
2359,0.0,29.0,10.0,0.0,0.0,1.0,1.0,7347.2505,0.0,0.0
2360,0.0,41.0,4.0,1.0,0.0,0.0,1.0,7494.1955,5370.9677,5910.9063
2361,0.0,36.0,6.0,1.0,0.0,0.0,1.0,7494.1955,7447.7419,4433.1797
2362,0.0,52.0,5.0,1.0,0.0,1.0,1.0,7523.5845,4296.7742,2216.5899
2363,0.0,52.0,5.0,1.0,0.0,1.0,1.0,7523.5845,4296.7742,2216.5899
2364,0.0,41.0,10.0,0.0,1.0,1.0,1.0,7562.7699,9134.2258,11821.813
2365,0.0,29.0,10.0,1.0,0.0,1.0,1.0,7641.1405,8122.6935,5910.9063
2366,0.0,42.0,10.0,1.0,0.0,0.0,1.0,7837.0672,1718.7097,0.0
2367,0.0,22.0,11.0,1.0,0.0,1.0,1.0,7837.0672,5012.9032,3694.3164
2368,0.0,27.0,11.0,1.0,0.0,1.0,1.0,7837.0672,5370.9677,7388.6329
2369,0.0,42.0,5.0,1.0,0.0,1.0,1.0,7837.0672,7161.2903,14777.266000000001
2370,0.0,42.0,5.0,1.0,0.0,1.0,1.0,7837.0672,7161.2903,14777.266000000001
2371,0.0,49.0,5.0,0.0,0.0,1.0,1.0,7837.0672,8056.4516,11821.813
2372,0.0,28.0,9.0,1.0,0.0,1.0,1.0,7837.0672,8235.4839,8718.5868
2373,0.0,45.0,9.0,1.0,0.0,1.0,1.0,7837.0672,8951.6129,8866.3594
2374,0.0,45.0,6.0,1.0,0.0,1.0,1.0,7837.0672,8951.6129,9605.2227
2375,0.0,39.0,8.0,0.0,0.0,1.0,1.0,7837.0672,9846.7742,0.0
2376,0.0,34.0,9.0,1.0,0.0,1.0,1.0,7837.0672,11211.0,12037.561000000002
2377,0.0,22.0,11.0,0.0,0.0,1.0,1.0,7837.0672,13964.516000000001,15072.811000000002
2378,0.0,32.0,10.0,0.0,0.0,1.0,1.0,7837.0672,16112.903,11082.948999999999
2379,0.0,49.0,5.0,1.0,0.0,1.0,1.0,7944.8269,7698.3871,11993.229
2380,0.0,27.0,7.0,1.0,0.0,1.0,1.0,7954.6232,7161.2903,5910.9063
2381,0.0,21.0,11.0,1.0,0.0,1.0,1.0,8032.9939,4848.1935,8570.8141
2382,0.0,40.0,11.0,0.0,0.0,1.0,1.0,8072.1792,0.0,1477.7266
2383,0.0,26.0,8.0,0.0,0.0,1.0,1.0,8150.5499,7447.7419,9900.768
2384,0.0,33.0,10.0,0.0,0.0,1.0,1.0,8272.0244,2619.2419,0.0
2385,0.0,54.0,6.0,1.0,0.0,1.0,1.0,8354.3136,0.0,0.0
2386,0.0,40.0,9.0,1.0,0.0,1.0,1.0,8424.8473,6572.2742,8866.3594
2387,0.0,27.0,8.0,0.0,0.0,1.0,1.0,8424.8473,7698.3871,15072.811000000002
2388,0.0,41.0,5.0,1.0,0.0,1.0,1.0,8424.8473,10741.935,8689.0323
2389,0.0,29.0,10.0,1.0,0.0,1.0,1.0,8464.0326,8325.0,23643.625
2390,0.0,29.0,10.0,1.0,0.0,1.0,1.0,8659.9593,10892.323,51.72043
2391,0.0,26.0,10.0,1.0,0.0,1.0,1.0,8816.7006,0.0,7388.6329
2392,0.0,25.0,10.0,0.0,1.0,1.0,1.0,8816.7006,8056.4516,13299.538999999999
2393,0.0,40.0,8.0,1.0,0.0,1.0,1.0,8816.7006,8056.4516,7184.7066
2394,0.0,40.0,7.0,1.0,0.0,1.0,1.0,8816.7006,8951.6129,11821.813
2395,0.0,49.0,7.0,1.0,0.0,0.0,1.0,8816.7006,11270.081,8969.8003
2396,0.0,46.0,9.0,0.0,0.0,1.0,1.0,8816.7006,14322.581,13299.538999999999
2397,0.0,50.0,8.0,1.0,0.0,1.0,1.0,8985.1976,9846.7742,9102.7957
2398,0.0,24.0,8.0,1.0,0.0,1.0,1.0,9008.7088,13033.548,16254.992
2399,0.0,23.0,9.0,0.0,0.0,1.0,1.0,9012.6273,0.0,14777.266000000001
2400,0.0,24.0,10.0,1.0,0.0,1.0,1.0,9012.6273,6624.1935,8955.023
2401,0.0,20.0,10.0,0.0,1.0,1.0,1.0,9208.554,8951.6129,16254.992
2402,0.0,30.0,11.0,1.0,0.0,1.0,1.0,9228.1466,8808.3871,17881.968999999997
2403,0.0,47.0,4.0,0.0,0.0,1.0,1.0,9355.499,20884.113,20512.323
2404,0.0,26.0,10.0,1.0,0.0,1.0,1.0,9404.4807,4923.3871,17732.718999999997
2405,0.0,50.0,5.0,1.0,0.0,1.0,1.0,9404.4807,10136.806,9266.8233
2406,0.0,49.0,11.0,0.0,0.0,1.0,1.0,9404.4807,11637.097,9457.4501
2407,0.0,27.0,10.0,0.0,0.0,1.0,1.0,9404.4807,11812.548,11821.813
2408,0.0,28.0,8.0,0.0,0.0,1.0,1.0,9404.4807,14322.581,12560.676000000001
2409,0.0,22.0,10.0,1.0,0.0,1.0,1.0,9717.9633,9023.2258,13299.538999999999
2410,0.0,40.0,7.0,1.0,0.0,1.0,1.0,9737.556,8674.1129,9221.0138
2411,0.0,52.0,5.0,1.0,0.0,1.0,1.0,9796.334,1074.1935,0.0
2412,0.0,34.0,10.0,0.0,0.0,1.0,1.0,9796.334,2327.4194,26599.077999999998
2413,0.0,38.0,7.0,0.0,0.0,1.0,1.0,9796.334,5370.9677,11821.813
2414,0.0,49.0,5.0,1.0,0.0,1.0,1.0,9796.334,5370.9677,0.0
2415,0.0,20.0,10.0,1.0,0.0,1.0,1.0,9796.334,5370.9677,7388.6329
2416,0.0,44.0,5.0,1.0,0.0,1.0,1.0,9796.334,8951.6129,8866.3594
2417,0.0,34.0,9.0,1.0,0.0,1.0,1.0,9796.334,8951.6129,10344.086
2418,0.0,46.0,9.0,1.0,0.0,0.0,1.0,9796.334,9309.6774,8866.3594
2419,0.0,47.0,4.0,1.0,0.0,0.0,1.0,9796.334,10741.935,5910.9063
2420,0.0,24.0,11.0,1.0,0.0,1.0,1.0,9796.334,10741.935,13299.538999999999
2421,0.0,39.0,5.0,1.0,0.0,1.0,1.0,9796.334,10741.935,19210.445
2422,0.0,32.0,11.0,1.0,0.0,0.0,1.0,9796.334,14322.581,886.63594
2423,0.0,43.0,11.0,0.0,0.0,1.0,1.0,9796.334,21483.871,22165.898999999998
2424,0.0,24.0,11.0,0.0,0.0,1.0,1.0,9796.334,24885.484,25121.352000000003
2425,0.0,37.0,7.0,0.0,0.0,1.0,1.0,9796.334,29719.355,5172.043
2426,0.0,23.0,11.0,1.0,0.0,1.0,1.0,9980.5051,6266.129,10344.086
2427,0.0,21.0,11.0,0.0,1.0,1.0,1.0,9992.2607,4114.1613,17732.718999999997
2428,0.0,39.0,11.0,1.0,0.0,1.0,1.0,9992.2607,11637.097,7260.0707
2429,0.0,27.0,6.0,0.0,0.0,1.0,1.0,9992.2607,11637.097,13299.538999999999
2430,0.0,41.0,10.0,1.0,0.0,1.0,1.0,10090.224,14757.628999999999,9752.9954
2431,0.0,32.0,10.0,1.0,0.0,0.0,1.0,10188.187,8951.6129,0.0
2432,0.0,40.0,5.0,1.0,0.0,1.0,1.0,10188.187,12174.194,0.0
2433,0.0,37.0,11.0,1.0,0.0,1.0,1.0,10188.187,13964.516000000001,13299.538999999999
2434,0.0,37.0,11.0,1.0,0.0,1.0,1.0,10188.187,13964.516000000001,13299.538999999999
2435,0.0,50.0,11.0,1.0,0.0,0.0,1.0,10188.187,17903.226000000002,14777.266000000001
2436,0.0,47.0,8.0,0.0,1.0,1.0,1.0,10286.151,7161.2903,1477.7266
2437,0.0,29.0,10.0,1.0,0.0,1.0,1.0,10384.114,7304.5161,11501.146
2438,0.0,19.0,10.0,0.0,0.0,1.0,1.0,10431.136,6982.2581,9752.9954
2439,0.0,44.0,6.0,0.0,0.0,1.0,1.0,10450.729,13427.419,17023.41
2440,0.0,28.0,7.0,1.0,0.0,1.0,1.0,10487.955,8260.5484,8127.4962
2441,0.0,25.0,10.0,0.0,0.0,1.0,1.0,10580.041000000001,8647.2581,8866.3594
2442,0.0,39.0,9.0,1.0,0.0,1.0,1.0,10580.041000000001,9667.7419,11821.813
2443,0.0,39.0,9.0,1.0,0.0,1.0,1.0,10580.041000000001,9667.7419,11821.813
2444,0.0,34.0,8.0,1.0,0.0,1.0,1.0,10580.041000000001,12532.258,19210.445
2445,0.0,39.0,7.0,0.0,0.0,1.0,1.0,10580.041000000001,17545.161,0.0
2446,0.0,53.0,7.0,1.0,0.0,1.0,1.0,10583.958999999999,17525.468,15926.937
2447,0.0,53.0,7.0,1.0,0.0,1.0,1.0,10583.958999999999,17525.468,15926.937
2448,0.0,28.0,8.0,0.0,0.0,1.0,1.0,10678.003999999999,10382.081,15146.697
2449,0.0,49.0,10.0,1.0,0.0,1.0,1.0,10775.966999999999,0.0,5319.8157
2450,0.0,49.0,10.0,1.0,0.0,1.0,1.0,10775.966999999999,0.0,5319.8157
2451,0.0,47.0,6.0,1.0,0.0,1.0,1.0,10775.966999999999,8056.4516,0.0
2452,0.0,30.0,9.0,1.0,0.0,1.0,1.0,10775.966999999999,8951.6129,16254.992
2453,0.0,31.0,9.0,1.0,0.0,1.0,1.0,10775.966999999999,8951.6129,5910.9063
2454,0.0,29.0,8.0,0.0,0.0,1.0,1.0,10775.966999999999,8951.6129,9605.2227
2455,0.0,44.0,7.0,1.0,0.0,1.0,1.0,10775.966999999999,10741.935,1078.7404
2456,0.0,19.0,10.0,0.0,0.0,1.0,1.0,10775.966999999999,14322.581,23643.625
2457,0.0,42.0,6.0,0.0,1.0,1.0,1.0,10775.966999999999,22558.065,11821.813
2458,0.0,54.0,10.0,0.0,0.0,1.0,1.0,10775.966999999999,32225.806,19210.445
2459,0.0,48.0,10.0,1.0,0.0,1.0,1.0,10785.764,5370.9677,14895.483999999999
2460,0.0,27.0,11.0,1.0,0.0,1.0,1.0,10897.442,3938.7097,7684.1782
2461,0.0,22.0,11.0,1.0,0.0,0.0,1.0,10971.893999999998,7161.2903,7675.3118
2462,0.0,33.0,10.0,0.0,0.0,1.0,1.0,10971.893999999998,12174.194,24825.806
2463,0.0,37.0,8.0,0.0,0.0,1.0,1.0,10971.893999999998,13427.419,14777.266000000001
2464,0.0,22.0,11.0,1.0,0.0,0.0,1.0,11069.857,5191.9355,9605.2227
2465,0.0,21.0,11.0,0.0,0.0,0.0,1.0,11167.821000000002,5370.9677,13151.767
2466,0.0,23.0,9.0,0.0,0.0,1.0,1.0,11167.821000000002,11995.161,11891.266000000001
2467,0.0,35.0,8.0,0.0,0.0,1.0,1.0,11167.821000000002,18796.596999999998,13299.538999999999
2468,0.0,31.0,8.0,0.0,0.0,1.0,1.0,11167.821000000002,19335.484,20688.172
2469,0.0,26.0,6.0,1.0,0.0,1.0,1.0,11461.711000000001,9807.3871,7979.7235
2470,0.0,22.0,9.0,1.0,0.0,1.0,1.0,11708.578000000001,10419.677,9079.1521
2471,0.0,33.0,6.0,1.0,0.0,1.0,1.0,11739.927,5958.1935,9788.4608
2472,0.0,27.0,9.0,0.0,0.0,1.0,1.0,11749.723,2327.4194,19210.445
2473,0.0,34.0,11.0,1.0,0.0,0.0,1.0,11755.601,2148.3871,15516.128999999999
2474,0.0,23.0,11.0,1.0,0.0,1.0,1.0,11755.601,5818.5484,10048.541
2475,0.0,25.0,9.0,1.0,0.0,0.0,1.0,11755.601,7161.2903,6649.7696
2476,0.0,28.0,9.0,1.0,0.0,1.0,1.0,11755.601,7161.2903,11821.813
2477,0.0,46.0,10.0,0.0,0.0,1.0,1.0,11755.601,7161.2903,10166.759
2478,0.0,46.0,10.0,0.0,0.0,1.0,1.0,11755.601,7161.2903,10166.759
2479,0.0,53.0,2.0,0.0,0.0,1.0,1.0,11755.601,8593.5484,0.0
2480,0.0,48.0,8.0,0.0,0.0,1.0,1.0,11755.601,8844.1935,3073.6713
2481,0.0,48.0,8.0,0.0,0.0,1.0,1.0,11755.601,8844.1935,3073.6713
2482,0.0,35.0,11.0,1.0,0.0,1.0,1.0,11755.601,8951.6129,0.0
2483,0.0,29.0,10.0,1.0,0.0,1.0,1.0,11755.601,9780.5323,8866.3594
2484,0.0,43.0,9.0,0.0,0.0,1.0,1.0,11755.601,10741.935,10344.086
2485,0.0,42.0,8.0,1.0,0.0,1.0,1.0,11755.601,10741.935,11821.813
2486,0.0,47.0,11.0,1.0,0.0,1.0,1.0,11755.601,10741.935,14260.061000000002
2487,0.0,34.0,10.0,0.0,0.0,1.0,1.0,11755.601,12174.194,11821.813
2488,0.0,39.0,10.0,1.0,0.0,0.0,1.0,11755.601,12532.258,25248.436
2489,0.0,43.0,8.0,1.0,0.0,1.0,1.0,11755.601,12532.258,12930.108
2490,0.0,43.0,8.0,1.0,0.0,1.0,1.0,11755.601,12532.258,12930.108
2491,0.0,28.0,10.0,1.0,0.0,1.0,1.0,11755.601,15217.742,10639.631000000001
2492,0.0,47.0,11.0,1.0,0.0,1.0,1.0,11755.601,16053.823,0.0
2493,0.0,45.0,0.0,0.0,1.0,1.0,1.0,11755.601,16112.903,10344.086
2494,0.0,53.0,4.0,1.0,0.0,1.0,1.0,11892.749,8951.6129,10344.086
2495,0.0,54.0,4.0,1.0,0.0,0.0,1.0,11933.893999999998,10965.726,11821.813
2496,0.0,41.0,9.0,0.0,0.0,1.0,1.0,11951.528,12890.323,8718.5868
2497,0.0,44.0,7.0,1.0,0.0,1.0,1.0,11967.202,14566.065,14147.753999999999
2498,0.0,51.0,8.0,0.0,0.0,1.0,1.0,11986.794,1546.8387,0.0
2499,0.0,26.0,10.0,0.0,0.0,0.0,1.0,12000.508999999998,14322.581,17732.718999999997
2500,0.0,53.0,4.0,0.0,0.0,1.0,1.0,12039.695,2660.4194,7388.6329
2501,0.0,30.0,9.0,0.0,0.0,1.0,1.0,12178.802,11493.871000000001,12847.355
2502,0.0,54.0,3.0,1.0,0.0,1.0,1.0,12225.825,9606.871,11821.813
2503,0.0,53.0,8.0,0.0,0.0,1.0,1.0,12235.621000000001,0.0,7240.8602
2504,0.0,34.0,10.0,1.0,0.0,1.0,1.0,12343.381000000001,11637.097,9900.768
2505,0.0,48.0,5.0,1.0,0.0,1.0,1.0,12343.381000000001,13606.452,13323.183
2506,0.0,45.0,11.0,0.0,0.0,1.0,1.0,12382.566,21483.871,0.0
2507,0.0,45.0,11.0,0.0,0.0,1.0,1.0,12382.566,21483.871,0.0
2508,0.0,49.0,6.0,0.0,1.0,1.0,1.0,12539.308,16470.968,13595.083999999999
2509,0.0,49.0,6.0,0.0,1.0,1.0,1.0,12539.308,16470.968,13595.083999999999
2510,0.0,22.0,11.0,1.0,0.0,1.0,1.0,12539.308,21483.871,13299.538999999999
2511,0.0,25.0,10.0,1.0,0.0,1.0,1.0,12696.048999999999,8951.6129,14777.266000000001
2512,0.0,37.0,11.0,0.0,0.0,1.0,1.0,12735.233999999999,0.0,0.0
2513,0.0,33.0,9.0,0.0,0.0,1.0,1.0,12735.233999999999,6266.129,8866.3594
2514,0.0,33.0,9.0,0.0,0.0,1.0,1.0,12735.233999999999,6266.129,8866.3594
2515,0.0,20.0,11.0,0.0,0.0,1.0,1.0,12735.233999999999,7161.2903,14038.402
2516,0.0,44.0,8.0,0.0,0.0,1.0,1.0,12735.233999999999,10312.258,12412.903
2517,0.0,53.0,6.0,1.0,0.0,1.0,1.0,12735.233999999999,10741.935,13299.538999999999
2518,0.0,31.0,6.0,1.0,0.0,0.0,1.0,12735.233999999999,10741.935,5910.9063
2519,0.0,28.0,9.0,0.0,0.0,1.0,1.0,12735.233999999999,12532.258,17732.718999999997
